,id,n_victimas,fecha,hora,hh,dirección normalizada,tipo_de_calle,comuna,pos x,pos y,victima,acusado
416,2018-0142,1,2018-12-25,13:30:00,13.0,"paz, gral. av. 5172",gral paz,12,-58.50997604,-34.57251072,cargas,pasajeros
417,2018-0143,1,2018-12-29,05:25:00,5.0,"olivera av. y alberdi, juan bautista av.",avenida,10,-58.48606475,-34.64047818,moto,auto
418,2019-0001,1,2019-01-08,08:30:00,8.0,"castillo, ramon s., pres. av. y calle 12 (no oficial)",avenida,2,-58.38526125,-34.5780581,moto,cargas
419,2019-0002,1,2019-01-09,04:00:00,4.0,"castaã‘ares av. y moreno, perito av.",avenida,7,-58.45463662,-34.65082149,auto,cargas
420,2019-0003,1,2019-01-12,08:00:00,8.0,san martin av. y terrada,avenida,15,-58.49121672,-34.59718073,moto,auto
421,2019-0004,1,2019-01-14,19:58:00,19.0,"peron, eva av. y medina",avenida,9,-58.47325712,-34.65284605,auto,pasajeros
422,2019-0005,1,2019-01-19,12:00:00,12.0,"justo, juan b. av. y alvarez jonte av.",avenida,10,-58.52108101,-34.63382309,moto,cargas
423,2019-0006,1,2019-01-23,05:45:00,5.0,"obligado rafael, av.costanera 4650",avenida,14,-58.41652702,-34.55509606,peaton,auto
424,2019-0007,1,2019-01-26,19:34:00,19.0,"mitre, bartolome y yatay",calle,5,-58.42891604,-34.6107166,moto,auto
425,2019-0008,1,2019-01-30,22:45:00,22.0,"paz, gral. av. 16080",gral paz,8,-58.47802293,-34.69156793,moto,multiple
426,2019-0009,1,2019-01-31,14:55:00,14.0,chacabuco y san juan av.,avenida,1,-58.37564821,-34.62200207,moto,auto
427,2019-0010,2,2019-02-02,07:50:00,7.0,del libertador av. 4100,avenida,14,-58.42668489,-34.56961468,peaton,auto
428,2019-0011,1,2019-02-10,01:00:00,1.0,"paz, gral. av. y alberdi, juan bautista av.",gral paz,9,-58.5183993,-34.66252488,peaton,auto
429,2019-0012,1,2019-02-17,03:16:00,3.0,"castaã‘ares av. y gordillo, timoteo",avenida,8,-58.48432691,-34.67665828,moto,auto
430,2019-0013,1,2019-02-20,07:30:00,7.0,salvigny y mom,calle,7,-58.4338383,-34.64457699,peaton,auto
431,2019-0014,1,2019-02-20,17:30:00,17.0,"lamarca, emilio 5402",calle,11,-58.51664939,-34.58657938,moto,objeto fijo
432,2019-0015,1,2019-02-23,06:57:00,6.0,san martin av. 5638,avenida,11,-58.49613012,-34.59703502,auto,objeto fijo
433,2019-0016,1,2019-02-24,02:00:00,2.0,"carrillo, ramon, dr. y finochietto enrique dr.",calle,4,-58.38313603,-34.63356284,moto,pasajeros
434,2019-0017,1,2019-03-03,07:00:00,7.0,mexico y pichincha,calle,3,-58.39914719,-34.61632317,auto,pasajeros
435,2019-0018,1,2019-03-03,23:30:00,23.0,"cantilo, int. y udaondo, guillermo av.",autopista,13,-58.44927253,-34.54048625,peaton,auto
436,2019-0019,1,2019-03-06,12:00:00,12.0,del libertador av. 6326,avenida,13,-58.45049163,-34.55374003,moto,auto
437,2019-0020,1,2019-03-07,21:01:00,21.0,chiclana av. 3444,avenida,5,-58.41288952,-34.63572989,moto,auto
438,2019-0021,1,2019-03-15,22:50:00,22.0,boyaca av. y yerbal,avenida,7,-58.45743597,-34.62561234,moto,auto
439,2019-0022,1,2019-03-15,1900-01-02 00:00:00,0.0,entre rios av. 1260,avenida,1,-58.39123782,-34.62352245,auto,
440,2019-0023,1,2019-03-16,08:28:00,8.0,"paz, gral. av. y jacques, amadeo",gral paz,9,-58.52922765,-34.63637963,auto,objeto fijo
441,2019-0024,1,2019-03-19,1900-01-14 07:12:00,7.0,antartida argentina av. 1325,avenida,1,-58.37208118,-34.58541957,moto,cargas
442,2019-0025,1,2019-03-22,13:10:00,13.0,"mitre, bartolome y sanchez de bustamante",calle,5,-58.41458534,-34.60937557,peaton,auto
443,2019-0026,1,2019-03-28,07:32:00,7.0,"fernandez de la cruz, f., gral. av. y paz, gral. av.",avenida,8,-58.47976785,-34.69153196,peaton,pasajeros
444,2019-0027,1,2019-03-28,11:11:00,11.0,santa fe av. y azcuenaga,avenida,2,-58.39990285,-34.59511714,bicicleta,multiple
445,2019-0028,1,2019-04-06,09:15:00,9.0,"justo, juan b. av. y oroã‘o, nicasio",avenida,11,-58.46051346,-34.60588536,peaton,pasajeros
446,2019-0029,1,2019-04-07,10:15:00,10.0,"fernandez de la cruz, f., gral. av. y paz, gral. av.",avenida,8,-58.47976785,-34.69153196,moto,objeto fijo
447,2019-0030,1,2019-04-09,16:00:00,16.0,"alvarez, donato, tte. gral. y yerbal",calle,7,-58.45457546,-34.62447891,moto,cargas
448,2019-0031,1,2019-04-12,19:55:00,19.0,"cordoba av. y madero, eduardo av.",avenida,1,-58.36951669,-34.59832047,bicicleta,cargas
449,2019-0032,1,2019-04-16,11:00:00,11.0,"camarones y alvarez, donato, tte. gral. av.",avenida,11,-58.46415322,-34.6044379,peaton,auto
450,2019-0033,1,2019-04-18,01:00:00,1.0,"autopista 25 de mayo y huergo, ing. av.",autopista,1,-58.36607137,-34.62150748,moto,
451,2019-0034,1,2019-04-21,09:08:00,9.0,"moreno, perito av. 3050",avenida,7,-58.45537373,-34.65093074,moto,objeto fijo
452,2019-0035,1,2019-04-23,14:10:00,14.0,suipacha 665,calle,1,-58.37942637,-34.60053054,peaton,bicicleta
453,2019-0036,1,2019-04-26,22:46:00,22.0,riglos y formosa,calle,6,-58.4368044,-34.62147504,moto,auto
454,2019-0037,1,2019-05-01,23:10:00,23.0,la rioja e independencia av.,avenida,3,-58.40778291,-34.61971907,moto,auto
455,2019-0038,1,2019-05-04,14:10:00,14.0,"udaondo, guillermo av. y figueroa alcorta, pres. av.",avenida,13,-58.45212523,-34.54628513,peaton,moto
456,2019-0039,1,2019-05-09,03:05:00,3.0,san pedrito av. y directorio av.,avenida,7,-58.46749188,-34.63551751,moto,auto
457,2019-0040,1,2019-05-09,12:45:00,12.0,puan y santander,calle,7,-58.4426358,-34.63679732,moto,
458,2019-0041,1,2019-05-11,20:30:00,20.0,"alberdi, juan bautista av. y andalgala",avenida,9,-58.51140289,-34.65846419,auto,multiple
459,2019-0042,1,2019-05-14,15:00:00,15.0,lima y constitucion,calle,1,-58.38211431,-34.62465368,peaton,pasajeros
460,2019-0043,1,2019-05-21,09:00:00,9.0,"cordoba av. y madero, eduardo av.",avenida,1,-58.36951669,-34.59832047,bicicleta,cargas
461,2019-0044,1,2019-05-27,12:45:00,12.0,boedo av. 650,avenida,5,-58.41635217,-34.62036547,peaton,moto
462,2019-0045,1,2019-06-03,07:27:00,7.0,del libertador av. y republica de la india,avenida,14,-58.41316147,-34.57579669,moto,cargas
463,2019-0046,1,2019-06-04,09:00:00,9.0,"paz, gral. av. y cabildo av.",gral paz,13,-58.47617802,-34.53825652,moto,auto
464,2019-0047,1,2019-06-06,10:00:00,10.0,caseros av. 1700,avenida,4,-58.38641783,-34.63330028,peaton,cargas
465,2019-0048,1,2019-06-07,07:00:00,7.0,avellaneda av. 1548,avenida,6,-58.45322169,-34.62038137,moto,cargas
466,2019-0049,1,2019-06-08,09:20:00,9.0,ciudad de la paz y mendoza,calle,13,-58.45849057,-34.56166498,peaton,cargas
467,2019-0050,1,2019-06-08,23:35:00,23.0,"salguero, jeronimo y honduras av.",avenida,14,-58.41829559,-34.59411677,moto,cargas
468,2019-0051,1,2019-06-11,10:00:00,10.0,"filiberto, juan de dios y olavarria",calle,4,-58.36376488,-34.63832093,moto,auto
469,2019-0053,1,2019-06-14,17:20:00,17.0,asturias av. y castaã‘ares av.,avenida,8,-58.46442668,-34.66004784,auto,auto
470,2019-0054,1,2019-06-20,03:00:00,3.0,gandara 2976,calle,15,-58.48222035,-34.58428769,moto,objeto fijo
471,2019-0055,1,2019-06-20,19:45:00,19.0,"guevara, trinidad y madero, eduardo av.",avenida,1,-58.36819005,-34.60283208,moto,pasajeros
472,2019-0056,1,2019-06-29,17:16:00,17.0,boyaca av. 305,avenida,7,-58.45877601,-34.62330939,peaton,auto
473,2019-0057,1,2019-07-05,19:00:00,19.0,artilleros y la pampa,calle,13,-58.44196498,-34.55760517,peaton,auto
474,2019-0058,1,2019-07-10,09:20:00,9.0,autopista perito moreno e irigoyen,autopista,10,-58.50622631,-34.63627822,moto,pasajeros
475,2019-0059,1,2019-07-13,22:35:00,22.0,15 de noviembre de 1889 y santiago del estero,calle,1,-58.3841088,-34.63099197,moto,pasajeros
476,2019-0060,1,2019-07-17,11:20:00,11.0,"acosta, mariano av. y falcon, ramon l.,cnel.",avenida,10,-58.48100602,-34.63504312,peaton,auto
477,2019-0061,1,2019-07-17,18:40:00,18.0,11 de septiembre de 1888 y mendoza,calle,13,-58.45200171,-34.5578132,peaton,pasajeros
478,2019-0062,1,2019-08-01,23:00:00,23.0,"pino, virrey del y campos, luis m. av.",avenida,13,-58.44462132,-34.56201105,peaton,pasajeros
479,2019-0063,1,2019-08-04,01:30:00,1.0,forest av. y maure,avenida,15,-58.45220688,-34.58711712,moto,pasajeros
480,2019-0064,1,2019-08-06,03:15:00,3.0,boyaca av. y avellaneda av.,avenida,7,-58.4596221,-34.6224514,moto,auto
481,2019-0065,1,2019-08-08,16:45:00,16.0,barco centenera del y tilcara,calle,4,-58.4197085,-34.65414867,peaton,pasajeros
482,2019-0066,1,2019-08-11,21:15:00,21.0,riestra av. y bolivar (no oficial),avenida,7,-58.44187596,-34.64938031,peaton,auto
483,2019-0067,1,2019-08-14,15:00:00,15.0,"castro, emilio 4706",calle,10,-58.49101637,-34.64276621,moto,cargas
484,2019-0068,1,2019-08-14,17:40:00,17.0,27 de febrero av. 5600,avenida,8,-58.42493829,-34.66256502,moto,moto
485,2019-0069,1,2019-08-17,05:25:00,5.0,"garay, juan de av. 2874",avenida,4,-58.40489318,-34.62930162,moto,auto
486,2019-0070,1,2019-08-22,12:30:00,12.0,"scalabrini ortiz, raul av. y gorriti",avenida,14,-58.4268668,-34.59217875,moto,bicicleta
487,2019-0071,1,2019-08-27,11:30:00,11.0,primera junta y olivera av.,avenida,9,-58.479611,-34.65620398,peaton,cargas
488,2019-0072,1,2019-08-28,06:20:00,6.0,"alberdi, juan bautista av. y azul",avenida,10,-58.47439934,-34.63524207,auto,auto
489,2019-0073,1,2019-08-29,01:50:00,1.0,alvarez thomas av. 1788,avenida,15,-58.46711912,-34.57926018,auto,objeto fijo
490,2019-0074,1,2019-08-29,09:00:00,9.0,"lugones, leopoldo av. y paz, gral. av.",autopista,13,-58.46514781,-34.53465378,moto,cargas
491,2019-0075,1,2019-08-30,23:20:00,23.0,san antonio y lujan,calle,4,-58.37571078,-34.65584079,moto,pasajeros
492,2019-0076,1,2019-09-05,18:00:00,18.0,autopista 1 sur presidente arturo frondizi y don pedro de mendoza av.,autopista,4,-58.37157668,-34.65429986,moto,cargas
493,2019-0077,1,2019-09-08,03:40:00,3.0,"figueroa alcorta, pres. av. y tagle",avenida,14,-58.39811256,-34.58070186,peaton,auto
494,2019-0078,1,2019-09-12,08:25:00,8.0,"einstein, alberto y alcorta, amancio av.",avenida,4,-58.41125934,-34.6541774,peaton,cargas
495,2019-0079,1,2019-09-17,05:30:00,5.0,agrelo y colombres,calle,5,-58.41822901,-34.61866836,moto,pasajeros
496,2019-0080,1,2019-09-17,1900-01-04 18:40:00,18.0,"cabildo av. y paz, gral. av.",gral paz,13,-58.47617802,-34.53825652,peaton,moto
497,2019-0081,1,2019-09-23,16:00:00,16.0,elcano av. 4300,avenida,15,-58.46141281,-34.58623761,peaton,pasajeros
498,2019-0082,1,2019-09-25,07:45:00,7.0,"rabanal, francisco, intendente av. 2428",avenida,8,-58.42985146,-34.6611974,bicicleta,cargas
499,2019-0083,1,2019-09-26,08:00:00,8.0,monte y corvalan,calle,9,-58.48457413,-34.6583909,auto,auto
500,2019-0084,1,2019-09-27,11:45:00,11.0,tandil y lafuente,calle,7,-58.46572884,-34.63628186,bicicleta,cargas
501,2019-0085,1,2019-10-09,22:18:00,22.0,cardoso y bacacay,calle,10,-58.49261744,-34.6341913,bicicleta,tren
502,2019-0086,1,2019-10-15,14:10:00,14.0,corrientes av. 6700,avenida,15,-58.45283186,-34.5884156,moto,pasajeros
503,2019-0087,1,2019-10-21,21:00:00,21.0,alvarez thomas av. y mendoza,avenida,12,-58.47973681,-34.57418656,moto,moto
504,2019-0088,1,2019-10-22,20:00:00,20.0,"alcorta, amancio av. y bonavena, oscar natalio",avenida,4,-58.40623949,-34.65076549,peaton,pasajeros
505,2019-0089,1,2019-10-23,15:45:00,15.0,"brown, alte. av. y blanes, juan manuel",avenida,4,-58.36244648,-34.63107887,peaton,cargas
506,2019-0090,1,2019-10-24,18:26:00,18.0,"alberdi, juan bautista av. 5455",avenida,9,-58.49962423,-34.64868027,peaton,moto
507,2019-0091,1,2019-11-01,20:50:00,20.0,"justo, juan b. av. y camargo",avenida,15,-58.44551437,-34.59559816,peaton,pasajeros
508,2019-0092,1,2019-11-03,10:30:00,10.0,"brin, ministro y suarez",calle,4,-58.35608181,-34.63420319,peaton,pasajeros
509,2019-0093,1,2019-11-13,11:50:00,11.0,"niza y justo, juan b. av.",avenida,11,-58.46483679,-34.60907662,bicicleta,otro
510,2019-0094,1,2019-11-18,14:00:00,14.0,camargo y serrano,calle,15,-58.44368628,-34.59724326,moto,otro
511,2019-0095,1,2019-11-20,15:30:00,15.0,autopista 1 sur presidente arturo frondizi y caseros av.,autopista,1,-58.37864583,-34.62907067,moto,cargas
512,2019-0096,1,2019-11-22,19:33:00,19.0,caseros av. y piedras,avenida,1,-58.37560352,-34.62726382,peaton,pasajeros
513,2019-0097,1,2019-11-25,08:50:00,8.0,autopista perito moreno km. 5.6,autopista,9,-58.47721439,-34.64815069,moto,multiple
514,2019-0098,1,2019-11-25,14:00:00,14.0,guzman 365,avenida,15,-58.45134029,-34.58984288,pasajeros,pasajeros
515,2019-0100,1,2019-12-05,17:30:00,17.0,de los constituyentes av. 4300,avenida,12,-58.49040794,-34.58368803,moto,auto
516,2019-0101,1,2019-12-17,04:20:00,4.0,"moreno, perito av. y tilcara av.",avenida,4,-58.42102679,-34.64991178,moto,moto
517,2019-0102,1,2019-12-17,14:30:00,14.0,"ibarrola y gordillo, timoteo",calle,9,-58.52219407,-34.64143926,moto,auto
518,2019-0103,1,2019-12-18,SD,,"paz, gral. av. y griveo",gral paz,11,-58.52169422,-34.5947164,moto,moto
519,2019-0104,1,2019-12-21,04:25:00,4.0,rivadavia av. y pergamino,avenida,10,-58.47460416,-34.63206174,moto,auto
520,2019-0105,1,2019-05-05,11:00:00,11.0,santo tome y segurola av.,avenida,10,-58.50512382,-34.61520391,peaton,auto
521,2020-0001,1,2020-01-04,10:40:00,10.0,uriarte y loyola,calle,15,-58.43910409,-34.59213355,peaton,auto
522,2020-0002,1,2020-01-05,20:00:00,20.0,saraza y varela av.,avenida,7,-58.45019436,-34.64646409,moto,objeto fijo
523,2020-0003,1,2020-01-11,06:00:00,6.0,rivadavia av. y combate de los pozos,avenida,3,-58.39337644,-34.60927582,peaton,auto
524,2020-0004,1,2020-01-14,21:40:00,21.0,rodriguez peã‘a y rivadavia av.,avenida,1,-58.39055614,-34.60919284,peaton,pasajeros
525,2020-0005,1,2020-01-14,06:00:00,6.0,24 de noviembre y san juan av.,avenida,3,-58.41036975,-34.62477021,moto,pasajeros
526,2020-0006,1,2020-01-20,12:55:00,12.0,lafuente av. 2250,avenida,8,-58.44925765,-34.65412546,moto,cargas
527,2020-0007,1,2020-01-27,00:37:00,0.0,chile y lima,calle,1,-58.3815685,-34.61648696,peaton,moto
528,2020-0008,1,2020-01-30,07:10:00,7.0,"cordoba av. y jaures, jean",avenida,2,-58.40662899,-34.59804521,moto,cargas
529,2020-0009,1,2020-02-04,14:50:00,14.0,"peron, juan domingo, tte. general y salguero, jeronimo",calle,5,-58.41985649,-34.6060085,peaton,auto
530,2020-0010,1,2020-02-08,05:45:00,5.0,9 de julio av. y san juan av.,avenida,1,-58.38099833,-34.62214953,moto,objeto fijo
531,2020-0011,1,2020-02-12,11:29:00,11.0,colombres 466,calle,5,-58.41803309,-34.61823178,moto,cargas
532,2020-0012,1,2020-02-18,21:00:00,21.0,mexico 2860,calle,3,-58.40604003,-34.61783553,peaton,moto
533,2020-0013,1,2020-02-20,12:00:00,12.0,combatientes de malvinas av. y triunvirato av.,avenida,15,-58.47549929,-34.57994061,peaton,moto
534,2020-0014,1,2020-02-27,02:14:00,2.0,bermudez y nogoya,calle,11,-58.51398484,-34.61600366,moto,pasajeros
535,2020-0015,1,2020-02-28,14:30:00,14.0,brasil av. y paseo colon av.,avenida,1,-58.36797542,-34.62519403,moto,pasajeros
536,2020-0016,1,2020-02-29,13:00:00,13.0,"alem, leandro n. av. 770",avenida,1,-58.37133616,-34.59879316,peaton,pasajeros
537,2020-0017,1,2020-03-05,23:00:00,23.0,belgrano av. y rincon,avenida,3,-58.39613805,-34.61413568,peaton,auto
538,2020-0018,1,2020-03-09,14:00:00,14.0,"udaondo, guillermo av. 901",avenida,13,-58.44903073,-34.54200276,moto,objeto fijo
539,2020-0019,1,2020-03-10,21:00:00,21.0,constitucion y castro,calle,5,-58.41972364,-34.6284667,peaton,auto
540,2020-0020,1,2020-03-13,17:30:00,17.0,"pueyrredon av. y gomez, valentin",avenida,3,-58.40571596,-34.60557123,peaton,moto
541,2020-0021,1,2020-03-14,16:50:00,16.0,"bravo, mario 1279",calle,2,-58.4145159,-34.59488319,peaton,auto
542,2020-0022,1,2020-04-07,06:15:00,6.0,autopista dellepiane luis tte. gral. y escalada av.,autopista,9,-58.47297505,-34.66245085,auto,cargas
543,2020-0023,1,2020-04-09,18:42:00,18.0,"araoz de lamadrid, gregorio, gral. y brown, alte. av.",avenida,4,-58.35791192,-34.63695178,auto,cargas
544,2020-0024,1,2020-04-24,07:58:00,7.0,murguiondo 1339,calle,9,-58.50801713,-34.65177305,auto,auto
545,2020-0025,1,2020-05-12,05:35:00,5.0,rivadavia av. 2551,avenida,3,-58.40258477,-34.60975108,peaton,auto
546,2020-0026,1,2020-05-17,06:40:00,6.0,,autopista,14,,,moto,objeto fijo
547,2020-0027,1,2020-05-18,08:00:00,8.0,"dellepiane, luis, tte. gral. y montiel",avenida,8,-58.48267426,-34.68454456,peaton,cargas
548,2020-0028,1,2020-05-19,10:00:00,10.0,"scalabrini ortiz, raul av. y warnes av.",avenida,15,-58.44248936,-34.60221948,peaton,pasajeros
549,2020-0029,1,2020-06-10,14:00:00,14.0,"paz, gral. av. y roffo, angel h., dr.",gral paz,9,-58.52909134,-34.63886726,peaton,pasajeros
550,2020-0030,1,2020-06-16,15:00:00,15.0,san martin av. 1550,avenida,6,-58.45158942,-34.6064658,moto,multiple
551,2020-0031,1,2020-06-30,08:00:00,8.0,"garzon, eugenio, gral. av. y larraya",avenida,9,-58.49344309,-34.65788529,moto,cargas
552,2020-0032,1,2020-07-10,23:00:00,23.0,corrientes av. y serrano,avenida,15,-58.44259166,-34.59635137,moto,auto
553,2020-0033,1,2020-07-19,06:25:00,6.0,"paz, gral. av. y del libertador av.",gral paz,13,-58.46743471,-34.53476874,auto,objeto fijo
554,2020-0034,1,2020-08-02,03:20:00,3.0,"mitre, bartolome y anchorena, tomas manuel de, dr.",calle,3,-58.41178158,-34.60922259,peaton,auto
555,2020-0035,1,2020-08-04,05:30:00,5.0,autopista 25 de mayo y pumacahua,autopista,7,-58.45068621,-34.63638927,moto,pasajeros
556,2020-0036,1,2020-08-07,18:40:00,18.0,"scalabrini ortiz, raul av. y paraguay",avenida,14,-58.42016954,-34.5877879,peaton,moto
557,2020-0037,1,2020-08-29,04:30:00,4.0,"fernandez de la cruz, f., gral. av. y varela av.",avenida,8,-58.43850413,-34.65554754,peaton,auto
558,2020-0038,2,2020-08-30,04:00:00,4.0,"las heras general av. y diaz, cnel. av.",avenida,14,-58.40617526,-34.58345898,auto,auto
559,2020-0039,1,2020-09-01,19:17:42,19.0,murguiondo,calle,9,,,peaton,cargas
560,2020-0040,1,2020-09-12,03:30:00,3.0,"castillo, ramon s., pres. av. y calle 12 (no oficial)",avenida,2,-58.38526125,-34.5780581,auto,objeto fijo
561,2020-0041,1,2020-09-28,01:45:00,1.0,"curapaligue y peron, eva av.",avenida,7,-58.4475047,-34.63491705,moto,pasajeros
562,2020-0042,1,2020-09-29,17:10:00,17.0,"diaz, ana y soldado de la frontera av.",avenida,8,-58.46745752,-34.68192648,peaton,pasajeros
563,2020-0043,1,2020-09-30,17:20:00,17.0,"alem, leandro n. av. y paraguay",avenida,1,-58.37202621,-34.59717942,peaton,pasajeros
564,2020-0044,1,2020-10-05,00:20:00,0.0,la plata av. e independencia av.,avenida,6,-58.42779702,-34.62207347,auto,auto
565,2020-0045,1,2020-10-19,03:00:00,3.0,"paz, gral. av. y 27 de febrero av.",gral paz,8,-58.46244952,-34.70524971,auto,cargas
566,2020-0046,1,2020-10-27,21:00:00,21.0,"nazca av. y carranza, adolfo p.",avenida,11,-58.4844016,-34.60776782,moto,moto
567,2020-0047,1,2020-10-27,14:00:00,14.0,autopista presidente hã‰ctor j. cãmpora y lacarra av.,autopista,9,-58.46668375,-34.65174801,peaton,cargas
568,2020-0048,1,2020-10-29,20:20:00,20.0,dorrego av. 614,avenida,15,-58.4495878,-34.59322448,moto,objeto fijo
569,2020-0049,1,2020-10-30,20:00:00,20.0,"del libertador av. y ramos mejia, jose maria, dr. av.",avenida,1,-58.37533517,-34.59276462,peaton,auto
570,2020-0050,1,2020-11-01,22:00:00,22.0,santa fe av. y godoy cruz,avenida,14,-58.42525456,-34.57866344,peaton,moto
571,2020-0051,1,2020-11-05,00:40:00,0.0,avellaneda av. y mercedes,avenida,10,-58.48493828,-34.62981124,moto,auto
572,2020-0052,1,2020-11-07,06:50:00,6.0,tucuman y pueyrredon av.,avenida,3,-58.40480504,-34.60183884,bicicleta,cargas
573,2020-0053,1,2020-11-09,03:30:00,3.0,"alcorta, amancio av. y einstein, alberto",avenida,4,-58.41125934,-34.6541774,auto,auto
574,2020-0054,1,2020-11-19,09:00:00,9.0,inclan y alberti,calle,4,-58.39956546,-34.6297708,bicicleta,auto
575,2020-0055,1,2020-11-19,12:30:00,12.0,olazabal av. 5437,avenida,12,-58.49005682,-34.5786897,peaton,cargas
576,2020-0056,1,2020-11-21,13:00:00,13.0,"paz, gral. av. y roca, cnel. av.",gral paz,8,-58.47064556,-34.69843756,moto,cargas
577,2020-0057,1,2020-11-23,07:45:00,7.0,"nazca av. y viale, luis",avenida,11,-58.4750156,-34.61945902,peaton,auto
578,2020-0058,1,2020-11-24,16:00:00,16.0,"olivera av. y falcon, ramon l.,cnel.",avenida,10,-58.48727942,-34.63652467,peaton,auto
579,2020-0059,1,2020-12-01,06:35:00,6.0,brasil 1100,calle,1,-58.3795169,-34.62794241,peaton,pasajeros
580,2020-0060,1,2020-12-03,20:30:00,20.0,"homero y peron, eva av.",avenida,9,-58.47750832,-34.65672199,peaton,moto
581,2020-0061,1,2020-12-03,14:40:00,14.0,"cantilo, int. y udaondo, guillermo av.",autopista,13,-58.44927253,-34.54048625,moto,cargas
582,2020-0062,1,2020-12-04,17:19:00,17.0,moreno 1845,calle,3,-58.39246272,-34.61253541,bicicleta,pasajeros
583,2020-0063,2,2020-12-05,07:10:00,7.0,nueva york y alta gracia,calle,11,-58.52783814,-34.61047001,peaton_moto,moto
584,2020-0065,1,2020-12-05,16:00:00,16.0,"paz, gral. av. y goyeneche, roberto parque av.",gral paz,12,-58.49332664,-34.54836855,moto,auto
585,2020-0066,1,2020-12-07,04:30:00,4.0,autopista perito moreno (altura estacion de tren villa luro),autopista,10,-58.50178784,-34.63593897,moto,objeto fijo
586,2020-0067,1,2020-12-11,22:00:00,22.0,saenz av. y beazley,avenida,4,-58.41657793,-34.65476216,peaton,pasajeros
587,2020-0068,1,2020-12-12,20:30:00,20.0,del libertador av. y austria,avenida,2,-58.39731474,-34.58307887,moto,auto
588,2020-0069,1,2020-12-15,05:20:00,5.0,"independencia av. y saenz peã‘a, luis, pres.",avenida,1,-58.38746381,-34.61790839,moto,pasajeros
589,2020-0070,1,2020-12-17,15:35:00,15.0,"callao av. y las heras, general",avenida,2,-58.39189441,-34.59176378,peaton,pasajeros
590,2020-0071,1,2020-12-17,23:00:00,23.0,san pedrito av. y directorio av.,avenida,7,-58.46749188,-34.63551751,peaton,auto
591,2020-0072,1,2020-12-19,03:30:00,3.0,"jujuy av. y calvo, carlos",avenida,3,-58.40280471,-34.62113271,bicicleta,auto
592,2020-0073,1,2020-12-20,07:40:00,7.0,27 de febrero av. y escalada av.,avenida,8,-58.44451316,-34.68475866,moto,objeto fijo
593,2020-0074,1,2020-12-20,21:00:00,21.0,bogota y nazca av.,avenida,7,-58.47110424,-34.62742408,auto,auto
594,2020-0075,1,2020-12-23,14:00:00,14.0,corrientes av. y 9 de julio av.,avenida,1,-58.38220928,-34.60373898,peaton,pasajeros
595,2020-0076,1,2020-12-24,12:30:00,12.0,alvarez jonte av. y chivilcoy,avenida,10,-58.49794468,-34.61565025,auto,pasajeros
596,2020-0077,2,2020-12-25,06:40:00,6.0,san martin av. y punta arenas,avenida,15,-58.47220945,-34.60111373,moto,auto
597,2020-0078,1,2020-12-25,05:50:00,5.0,barco centenera del 1118,calle,7,-58.43706741,-34.63217813,bicicleta,pasajeros
598,2020-0079,1,2020-12-27,04:15:00,4.0,"paz, gral. av. y goyeneche, roberto parque av.",gral paz,12,-58.49332664,-34.54836855,moto,objeto fijo
599,2021-0001,1,2021-01-06,18:00:00,18.0,au frondizi km. 3,autopista,1,-58.37960727,-34.62622851,moto,auto
600,2021-0002,1,2021-01-07,10:20:00,10.0,"castro, emilio av. y murguiondo",avenida,9,-58.51061062,-34.64972472,moto,cargas
601,2021-0003,1,2021-01-10,07:40:00,7.0,autopista 25 de mayo km. 3.7,autopista,7,-58.43052224,-34.62941648,moto,objeto fijo
602,2021-0004,1,2021-01-11,09:12:18,9.0,caseros av. y guarani,avenida,5,-58.41455544,-34.63866836,peaton,cargas
603,2021-0005,1,2021-01-11,21:30:00,21.0,"peron, eva av. 3800",avenida,9,-58.46774439,-34.64730145,peaton,auto
604,2021-0006,1,2021-01-12,21:00:00,21.0,autopista arturo illia y sarmiento av.,autopista,14,-58.40786274,-34.56726817,moto,cargas
605,2021-0007,1,2021-01-18,10:00:00,10.0,de los constituyentes av. y giribone,avenida,15,-58.48744301,-34.58622275,moto,moto
606,2021-0008,1,2021-01-22,23:30:00,23.0,"saenz av. y rabanal, francisco, intendente av.",avenida,4,-58.41657793,-34.65476216,peaton,pasajeros
607,2021-0009,1,2021-01-23,05:30:00,5.0,paysandu y gaona av.,avenida,6,-58.45351111,-34.61134937,moto,objeto fijo
608,2021-0010,1,2021-01-23,08:00:00,8.0,"paz, gral. av. y balbin, ricardo, dr. av.",gral paz,12,-58.5007381,-34.5497951,moto,auto
609,2021-0011,1,2021-01-27,01:04:26,1.0,santa fe av. 1675,avenida,2,-58.39144148,-34.59564871,peaton,auto
610,2021-0012,1,2021-01-29,20:07:22,20.0,"dellepiane, luis, tte. gral. y guamini",autopista,8,-58.48191128,-34.68385968,peaton,auto
611,2021-0013,1,2021-01-31,06:10:00,6.0,"falcon, ramon l.,cnel. y olivera av.",avenida,10,-58.48727942,-34.63652467,moto,objeto fijo
612,2021-0014,1,2021-02-02,00:50:00,0.0,san martin av. y nogoya,avenida,15,-58.48328708,-34.59779521,peaton,auto
613,2021-0015,1,2021-02-06,03:05:00,3.0,san martin av. y tinogasta,avenida,15,-58.49018543,-34.5972499,moto,objeto fijo
614,2021-0016,1,2021-02-14,05:50:00,5.0,"fernandez de la cruz, f., gral. av. y de la torre, lisandro",avenida,8,-58.47230127,-34.68482689,auto,objeto fijo
