id,fecha,año,mes,día,hora,hh,dirección,tipo de calle,comuna,xy (caba),pos x,pos y,participantes,acusado,rol acusado,n_victimas,victima,sexo,edad,fecha fallecimiento,día semana,barrios
2017-0147,2017-11-28,2017,11,28,11:15:00,11.0,"paz, gral. av. y peron, eva av.",gral paz,9,point (96405.76679348 94981.38013791),-58.50251790,-34.67450313,moto-auto,auto,conductor,1,moto,masculino,49.0,2017-11-28,martes,liniers - mataderos - parque avellaneda
2017-0150,2017-12-04,2017,12,4,01:15:00,1.0,rivadavia av. y miralla,avenida,9,point (95589.03838155 98881.22999034),-58.51140889,-34.63934531,peaton-auto,auto,peaton,1,peaton,masculino,56.0,2017-12-04,lunes,liniers - mataderos - parque avellaneda
2017-0157,2017-12-17,2017,12,17,09:02:00,9.0,"paz, gral. av. y humaita",gral paz,9,point (94007.62506099 98145.35456663),-58.52866211,-34.64597065,auto-pasajeros,pasajeros,conductor,1,auto,masculino,53.0,2017-12-17,domingo,liniers - mataderos - parque avellaneda
2017-0161,2017-12-26,2017,12,26,15:30:00,15.0,"peron, eva av. 5249",avenida,9,point (98285.13000363 96624.14779705),-58.48200819,-34.65969965,peaton-auto,auto,peaton,1,peaton,femenino,30.0,2017-12-26,martes,liniers - mataderos - parque avellaneda
2018-0007,2018-01-11,2018,1,11,02:30:00,2.0,autopista perito moreno km. 0.6,autopista,9,point (94340.14761734 99250.24722124),-58.52502765,-34.63601265,auto-auto,auto,conductor,1,auto,masculino,46.0,2018-01-11,jueves,liniers - mataderos - parque avellaneda
2018-0028,2018-03-13,2018,3,13,15:45:00,15.0,"bilbao, francisco av. y azul",avenida,9,point (99275.15851476 98531.15835355),-58.47120586,-34.64251042,peaton-cargas,cargas,peaton,1,peaton,masculino,71.0,2018-03-13,martes,liniers - mataderos - parque avellaneda
2018-0046,2018-05-02,2018,5,2,03:15:00,3.0,"paz, gral. av. y rivadavia av.",gral paz,9,point (93950.50587297 98883.37644525),-58.52927982,-34.63931752,peaton-auto,auto,peaton,1,peaton,masculino,11.0,2018-05-02,miércoles,liniers - mataderos - parque avellaneda
2018-0056,2018-06-02,2018,6,2,13:00:00,13.0,rivadavia av. 11050,avenida,9,point (94825.31796080 98898.07278223),-58.51973844,-34.63918987,peaton-pasajeros,pasajeros,peaton,1,peaton,femenino,69.0,2018-06-04,sábado,liniers - mataderos - parque avellaneda
2018-0076,2018-07-16,2018,7,16,09:30:00,9.0,"chavez, jorge y paz, gral. av.",calle,9,point (93946.81673714 97681.68907836),-58.52932872,-34.65014993,auto-cargas,cargas,conductor,1,auto,masculino,73.0,2018-07-16,lunes,liniers - mataderos - parque avellaneda
2018-0079,2018-07-23,2018,7,23,07:15:00,7.0,"de los corrales av. y paz, gral. av.",gral paz,9,point (95832.05571093 95505.41641999),-58.50877521,-34.66977709,peaton-cargas,cargas,peaton,1,peaton,masculino,,2018-07-23,lunes,liniers - mataderos - parque avellaneda
2018-0080,2018-07-25,2018,7,25,22:22:00,22.0,"alberdi, juan bautista av. y carhue",avenida,9,point (95506.35959227 96696.89655626),-58.51232237,-34.65903530,peaton-auto,auto,peaton,1,peaton,masculino,26.0,2018-07-25,miércoles,liniers - mataderos - parque avellaneda
2018-0082,2018-08-01,2018,8,1,15:53:00,15.0,"larrazabal y garzon, eugenio, gral. av.",avenida,9,point (97148.03881747 96734.79106149),-58.49441273,-34.65869968,moto-cargas,cargas,conductor,1,moto,femenino,17.0,2018-08-01,miércoles,liniers - mataderos - parque avellaneda
2018-0086,2018-08-10,2018,8,10,21:44:00,21.0,directorio av. y guardia nacional,avenida,9,point (97534.35415051 97682.40955825),-58.49019551,-34.65015854,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,40.0,2018-08-10,viernes,liniers - mataderos - parque avellaneda
2018-0091,2018-08-19,2018,8,19,18:47:00,18.0,autopista perito moreno y barragan,autopista,9,point (94544.31344300 99185.28796442),-58.52280139,-34.63659934,auto-auto,auto,pasajero_acompañante,1,auto,femenino,23.0,2018-08-19,domingo,liniers - mataderos - parque avellaneda
2018-0095,2018-08-26,2018,8,26,00:59:00,0.0,"lacarra av. y dellepiane, luis, tte. gral.",avenida,9,point (99624.29795829 97569.69801131),-58.46739825,-34.65117757,auto-auto,auto,pasajero_acompañante,1,auto,femenino,49.0,2018-08-26,domingo,liniers - mataderos - parque avellaneda
2018-0111,2018-10-19,2018,10,19,12:13:00,12.0,"autopista perito moreno & peron, eva  av.",autopista,9,point (99423.87045126 97756.09331484),-58.46958442,-34.64949724,moto-cargas,cargas,conductor,1,moto,masculino,28.0,2018-10-19,viernes,liniers - mataderos - parque avellaneda
2018-0115,2018-10-31,2018,10,31,12:30:00,12.0,"bosch, ventura y paz, gral. av.",calle,9,point (93987.63954589 98477.26093452),-58.52887773,-34.64297861,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,42.0,2018-11-01,miércoles,liniers - mataderos - parque avellaneda
2018-0117,2018-11-04,2018,11,4,08:15:00,8.0,"peron, eva av. 5321",avenida,9,point (98224.84159668 96577.14272605),-58.48266599,-34.66012327,moto-moto,moto,conductor,1,moto,masculino,30.0,2018-11-08,domingo,liniers - mataderos - parque avellaneda
2018-0123,2018-11-12,2018,11,12,03:32:00,3.0,"paz, gral. av. y peron, eva av.",gral paz,9,point (96405.76679348 94981.38013791),-58.50251790,-34.67450313,auto-sd,,conductor,1,auto,masculino,25.0,2018-11-12,lunes,liniers - mataderos - parque avellaneda
2018-0124,2018-11-15,2018,11,15,19:40:00,19.0,autopista perito moreno y reservistas argentinos,autopista,9,point (94668.77734942 99160.32825286),-58.52144411,-34.63682499,cargas-cargas,cargas,conductor,1,cargas,masculino,44.0,2018-11-15,jueves,liniers - mataderos - parque avellaneda
2018-0126,2018-11-18,2018,11,18,12:11:00,12.0,"paz, gral. av. y falcon, ramon l.,cnel.",gral paz,9,point (93889.86789861 98745.59348173),-58.52994219,-34.64055918,moto-auto,auto,conductor,1,moto,masculino,27.0,2018-11-23,domingo,liniers - mataderos - parque avellaneda
2018-0128,2018-11-25,2018,11,25,04:30:00,4.0,"paz, gral. av. 11200",gral paz,9,point (94027.41355272 98150.01779732),-58.52844623,-34.64592873,auto-pasajeros,pasajeros,pasajero_acompañante,2,auto,masculino,49.0,2018-11-25,domingo,liniers - mataderos - parque avellaneda
2018-0128,2018-11-25,2018,11,25,04:30:00,4.0,"paz, gral. av. 11200",gral paz,9,point (94027.41355272 98150.01779732),-58.52844623,-34.64592873,auto-pasajeros,pasajeros,pasajero_acompañante,2,auto,femenino,39.0,2018-11-25,domingo,liniers - mataderos - parque avellaneda
2019-0004,2019-01-14,2019,1,14,19:58:00,19.0,"peron, eva av. y medina",avenida,9,point (99087.21233087 97384.56622913),-58.47325712,-34.65284605,auto-pasajeros,pasajeros,conductor,1,auto,masculino,71.0,2019-01-14,lunes,liniers - mataderos - parque avellaneda
2019-0011,2019-02-10,2019,2,10,01:00:00,1.0,"paz, gral. av. y alberdi, juan bautista av.",gral paz,9,point (94949.53051500 96309.49139706),-58.51839930,-34.66252488,peaton-auto,auto,peaton,1,peaton,masculino,,2019-02-10,domingo,liniers - mataderos - parque avellaneda
2019-0023,2019-03-16,2019,3,16,08:28:00,8.0,"paz, gral. av. y jacques, amadeo",gral paz,9,point (93955.07404645 99209.29091025),-58.52922765,-34.63637963,auto-objeto fijo,objeto fijo,conductor,1,auto,masculino,34.0,2019-03-16,sábado,liniers - mataderos - parque avellaneda
2019-0041,2019-05-11,2019,5,11,20:30:00,20.0,"alberdi, juan bautista av. y andalgala",avenida,9,point (95590.61347415 96760.29404728),-58.51140289,-34.65846419,multiple,multiple,pasajero_acompañante,1,auto,femenino,78.0,2019-05-11,sábado,liniers - mataderos - parque avellaneda
2019-0071,2019-08-27,2019,8,27,11:30:00,11.0,primera junta y olivera av.,avenida,9,point (98504.80160700 97011.97752137),-58.47961100,-34.65620398,peaton-cargas,cargas,peaton,1,peaton,masculino,,2019-08-27,martes,liniers - mataderos - parque avellaneda
2019-0083,2019-09-26,2019,9,26,08:00:00,8.0,monte y corvalan,calle,9,point (98049.89254647 96769.28504384),-58.48457413,-34.65839090,auto-auto,auto,conductor,1,auto,masculino,73.0,2019-09-26,jueves,liniers - mataderos - parque avellaneda
2019-0090,2019-10-24,2019,10,24,18:26:00,18.0,"alberdi, juan bautista av. 5455",avenida,9,point (96669.91669285 97846.12432372),-58.49962423,-34.64868027,peaton-moto,moto,peaton,1,peaton,masculino,67.0,2019-10-26,jueves,liniers - mataderos - parque avellaneda
2019-0097,2019-11-25,2019,11,25,08:50:00,8.0,autopista perito moreno km. 5.6,autopista,9,point (98724.36593359 97905.39654686),-58.47721439,-34.64815069,multiple,multiple,pasajero_acompañante,1,moto,femenino,23.0,2019-11-25,lunes,liniers - mataderos - parque avellaneda
2019-0102,2019-12-17,2019,12,17,14:30:00,14.0,"ibarrola y gordillo, timoteo",calle,9,point (94600.31582329 98648.40911008),-58.52219407,-34.64143926,moto-auto,auto,conductor,1,moto,masculino,18.0,2019-12-18,martes,liniers - mataderos - parque avellaneda
2020-0022,2020-04-07,2020,4,7,06:15:00,6.0,autopista dellepiane luis tte. gral. y escalada av.,autopista,9,point (99113.17852207 96319.06728520),-58.47297505,-34.66245085,auto-cargas,cargas,pasajero_acompañante,1,auto,masculino,44.0,2020-04-07,martes,liniers - mataderos - parque avellaneda
2020-0024,2020-04-24,2020,4,24,07:58:00,7.0,murguiondo 1339,calle,9,point (95900.63845367 97502.71514770),-58.50801713,-34.65177305,auto-auto,auto,conductor,1,auto,masculino,53.0,2020-04-24,viernes,liniers - mataderos - parque avellaneda
2020-0029,2020-06-10,2020,6,10,14:00:00,14.0,"paz, gral. av. y roffo, angel h., dr.",gral paz,9,point (93967.75484753 98933.33634522),-58.52909134,-34.63886726,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,80.0,2020-06-12,miércoles,liniers - mataderos - parque avellaneda
2020-0031,2020-06-30,2020,6,30,08:00:00,8.0,"garzon, eugenio, gral. av. y larraya",avenida,9,point (97236.89442427 96825.16279174),-58.49344309,-34.65788529,moto-cargas,cargas,conductor,1,moto,masculino,29.0,2020-06-30,martes,liniers - mataderos - parque avellaneda
2020-0039,2020-09-01,2020,9,1,19:17:42,19.0,murguiondo,calle,9,point (. .),.,.,peaton-cargas,cargas,peaton,1,peaton,masculino,44.0,2020-09-01,martes,liniers - mataderos - parque avellaneda
2020-0047,2020-10-27,2020,10,27,14:00:00,14.0,autopista presidente hã‰ctor j. cãmpora y lacarra av.,autopista,9,point (99689.80114953 97506.41939342),-58.46668375,-34.65174801,peaton-cargas,cargas,peaton,1,peaton,masculino,15.0,2020-10-27,martes,liniers - mataderos - parque avellaneda
2020-0060,2020-12-03,2020,12,3,20:30:00,20.0,"homero y peron, eva av.",avenida,9,point (98697.55944704 96954.54248093),-58.47750832,-34.65672199,peaton-moto,moto,peaton,1,peaton,femenino,69.0,2020-12-03,jueves,liniers - mataderos - parque avellaneda
2021-0002,2021-01-07,2021,1,7,10:20:00,10.0,"castro, emilio av. y murguiondo",avenida,9,point (95662.77651946 97729.83483715),-58.51061062,-34.64972472,moto-cargas,cargas,conductor,1,moto,femenino,47.0,2021-01-07,jueves,liniers - mataderos - parque avellaneda
2021-0005,2021-01-11,2021,1,11,21:30:00,21.0,"peron, eva av. 3800",avenida,9,point (99592.54465207 97999.69053974),-58.46774439,-34.64730145,peaton-auto,auto,peaton,1,peaton,masculino,73.0,2021-01-14,lunes,liniers - mataderos - parque avellaneda
2021-0024,2021-03-03,2021,3,3,16:30:00,16.0,"peron, eva av. y piedra buena av.",avenida,9,point (97027.10745715 95474.44134863),-58.49573651,-34.67006054,bicicleta-cargas,cargas,ciclista,1,bicicleta,masculino,5.0,2021-03-03,miércoles,liniers - mataderos - parque avellaneda
2021-0039,2021-05-15,2021,5,15,12:09:00,12.0,"oliden y alberdi, juan bautista av.",avenida,9,point (96262.45081883 97363.01985851),-58.50407099,-34.65303372,bicicleta-auto,auto,ciclista,1,bicicleta,masculino,86.0,2021-06-05,sábado,liniers - mataderos - parque avellaneda
2021-0042,2021-05-21,2021,5,21,05:00:00,5.0,rivadavia av. 10900,avenida,9,point (95040.52119933 98883.98738744),-58.51739138,-34.63931792,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,39.0,2021-05-21,viernes,liniers - mataderos - parque avellaneda
2021-0043,2021-05-22,2021,5,22,18:26:00,18.0,"alberdi, juan bautista av. y pilar",avenida,9,point (95975.76718859 97082.39835843),-58.50719962,-34.65556223,peaton-auto,auto,peaton,1,peaton,masculino,50.0,2021-05-22,sábado,liniers - mataderos - parque avellaneda
2021-0044,2021-05-25,2021,5,25,02:00:00,2.0,"peron, eva av. y acosta, mariano",avenida,9,point (99649.49576145 98143.82203448),-58.46712311,-34.64600222,moto-objeto fijo,objeto fijo,pasajero_acompañante,1,moto,masculino,21.0,2021-05-25,martes,liniers - mataderos - parque avellaneda
2021-0064,2021-08-02,2021,8,2,20:00:00,20.0,"paz, gral. av. y tonelero",gral paz,9,point (93948.70282497 97229.16264548),-58.52931141,-34.65422917,peaton-cargas,cargas,peaton,1,peaton,masculino,37.0,2021-08-03,lunes,liniers - mataderos - parque avellaneda
2021-0084,2021-11-11,2021,11,11,03:00:00,3.0,tapalque y bruix av.,avenida,9,point (97421.40293646 98160.56984338),-58.49142611,-34.64584795,auto-objeto fijo,objeto fijo,conductor,1,auto,masculino,32.0,2021-11-11,jueves,liniers - mataderos - parque avellaneda
2021-0094,2021-12-20,2021,12,20,01:10:00,1.0,"dellepiane, luis, tte. gral. y lacarra av.",autopista,9,point (99624.29795829 97569.69801131),-58.46739825,-34.65117757,moto-auto,auto,pasajero_acompañante,1,moto,femenino,43.0,2021-12-20,lunes,liniers - mataderos - parque avellaneda
2021-0096,2021-12-15,2021,12,15,10:30:00,10.0,"peron, eva av. 4071",avenida,9,point (99324.54463985 97676.26932409),-58.47066794,-34.65021673,auto-cargas,cargas,conductor,1,auto,masculino,60.0,2021-12-20,miércoles,liniers - mataderos - parque avellaneda
2016-0003,2016-01-03,2016,1,3,07:00:00,7.0,entre rios av. 2034,avenida,1,point (106684.29090040 99706.57687843),-58.39040293,-34.63189362,moto-auto,auto,conductor,1,moto,masculino,30.0,2016-01-03,domingo,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0005,2016-01-21,2016,1,21,05:20:00,5.0,"san juan av. y saenz peã‘a, luis, pres.",avenida,1,point (106980.32827929 100752.16915795),-58.38718297,-34.62246630,moto-pasajeros,pasajeros,conductor,1,moto,masculino,29.0,2016-02-01,jueves,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0012,2016-02-08,2016,2,8,01:20:00,1.0,"belgrano av. e irigoyen, bernardo de",avenida,1,point (107595.35084333 101797.50052813),-58.38048577,-34.61303893,moto-cargas,cargas,conductor,1,moto,masculino,22.0,2016-02-08,lunes,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0013,2016-02-10,2016,2,10,11:30:00,11.0,entre rios av. 1366,avenida,1,point (106616.41069662 100496.44662323),-58.39114932,-34.62477387,peaton-auto,auto,peaton,1,peaton,masculino,16.0,2016-02-10,miércoles,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0020,2016-02-17,2016,2,17,16:00:00,16.0,suipacha 156,calle,1,point (107684.31807562 102519.17333314),-58.37952223,-34.60653282,peaton-auto,auto,peaton,1,peaton,masculino,59.0,2016-03-02,miércoles,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0022,2016-02-21,2016,2,21,06:00:00,6.0,"9 de julio av. y alsina, adolfo",avenida,1,point (107507.39502374 102046.08333077),-58.38144696,-34.61079875,moto-auto,auto,pasajero_acompañante,1,moto,masculino,41.0,,domingo,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0028,2016-03-02,2016,3,2,10:00:00,10.0,viamonte y 9 de julio av.,avenida,1,point (107457.87314266 103212.28518029),-58.38199706,-34.60028648,peaton-cargas,cargas,peaton,1,peaton,masculino,50.0,2016-03-02,miércoles,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0047,2016-04-15,2016,4,15,05:30:00,5.0,lima 1483,calle,1,point (107412.19098904 100391.02557777),-58.38247061,-34.62571878,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,41.0,2016-04-15,viernes,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0058,2016-05-04,2016,5,4,14:00:00,14.0,lima 1471,calle,1,point (107411.76356149 100408.31441284),-58.38247542,-34.62556293,peaton-moto,moto,peaton,1,peaton,femenino,57.0,2016-05-08,miércoles,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0059,2016-05-08,2016,5,8,16:30:00,16.0,ciudadela y lima,calle,1,point (107434.83290791 100217.70308007),-58.38222219,-34.62728101,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,37.0,2016-05-26,domingo,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0077,2016-06-13,2016,6,13,21:52:00,21.0,"peron, juan domingo, tte. general y alem, leandro n. av.",avenida,1,point (108532.37320501 102648.40418720),-58.37027770,-34.60536123,peaton-pasajeros,pasajeros,peaton,1,peaton,femenino,,,lunes,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0084,2016-06-29,2016,6,29,22:00:00,22.0,"pellegrini, carlos y tucuman",calle,1,point (107539.54864414 103093.65031518),-58.38110563,-34.60135531,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,57.0,2016-07-08,miércoles,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0087,2016-07-02,2016,7,3,00:10:00,0.0,autopista 1 sur presidente arturo frondizi y caseros av.,autopista,1,point (107762.62066736 100018.90176187),-58.37864583,-34.62907067,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,23.0,2016-07-03,sábado,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0097,2016-07-26,2016,7,26,18:45:00,18.0,solis y mexico,calle,1,point (106687.13301820 101510.97040757),-58.39038605,-34.61562810,peaton-auto,auto,peaton,1,peaton,masculino,80.0,2016-08-12,martes,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0106,2016-08-19,2016,8,19,21:02:00,21.0,"pellegrini, carlos y del libertador av.",avenida,1,point (107558.64146875 104433.48706482),-58.38090932,-34.58927731,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,38.0,,viernes,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0112,2016-08-27,2016,8,27,04:40:00,4.0,autopista 25 de mayo y autopista 1 sur presidente arturo frondizi,autopista,1,point (107392.50226602 100712.59265582),-58.38268809,-34.62282019,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,24.0,2016-08-27,sábado,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0118,2016-09-04,2016,9,4,03:30:00,3.0,autopista 1 sur presidente arturo frondizi km. 2.9,autopista,1,point (107696.68171812 100254.76268710),-58.37936704,-34.62694503,auto-auto,auto,conductor,1,auto,masculino,27.0,2016-09-04,domingo,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0130,2016-10-04,2016,10,4,12:30:00,12.0,autopista 1 sur presidente arturo frondizi y brasil,autopista,1,point (107720.24059557 100176.85101454),-58.37910942,-34.62764717,moto-cargas,cargas,conductor,1,moto,masculino,29.0,2016-10-04,martes,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0142,2016-11-05,2016,11,5,23:30:00,23.0,"del libertador av. y ramos mejia, jose maria, dr. av.",avenida,1,point (108069.68986814 104046.20018024),-58.37533517,-34.59276462,moto-pasajeros,pasajeros,conductor,1,moto,masculino,46.0,2016-11-05,sábado,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0147,2016-11-16,2016,11,16,21:15:00,21.0,"independencia av. y cevallos, virrey",avenida,1,point (106817.01972475 101248.18030272),-58.38896772,-34.61799615,movil-pasajeros,pasajeros,pasajero_acompañante,1,movil,masculino,55.0,2016-11-16,miércoles,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0171,2016-12-25,2016,12,25,19:00:00,19.0,"huergo, ing. av. y autopista 25 de mayo",autopista,1,point (108916.48040002 100856.88142642),-58.36607137,-34.62150748,moto-moto,moto,conductor,1,moto,,,,domingo,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2016-0176,2016-12-28,2016,12,28,01:41:00,1.0,belgrano av. y paseo colon av.,avenida,1,point (108597.31948169 101875.41306445),-58.36956186,-34.61232875,moto-pasajeros,pasajeros,conductor,1,moto,masculino,28.0,,miércoles,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
2017-0007,2017-01-11,2017,1,11,17:00:00,17.0,lima y mexico,calle,1,point (107491.43483173 101547.26343171),-58.38161660,-34.61529543,multiple,multiple,peaton,1,peaton,masculino,48.0,2017-01-11,miércoles,constitucion - montserrat - puerto madero - retiro - san nicolas - san telmo
